^SPX (Standard & Poors 500 Index),2663.68,175.0299
Apr 06 2020 @ 20:19 ET,Bid,2601.24,Ask,2870.36,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
04/30/2020,SPXW200430C03115000,0,0,1.4,1.9,0,0.2992,0.0196,0.0002,1370,3115.000,SPXW200430P03115000,0,0,460.7,469.9,0,0.4214,-0.9246,0.0005,184
04/30/2020,SPXW200430C03120000,1.4,0.75,1.4,1.85,55,0.3001,0.0189,0.0002,154,3120.000,SPXW200430P03120000,471.1,-184.25,465.5,475.1,4,0.4235,-0.9256,0.0005,194
04/30/2020,SPXW200430C03125000,1.3,0.65,1.35,1.8,100,0.301,0.0183,0.0002,565,3125.000,SPXW200430P03125000,0,0,470.4,480,0,0.424,-0.9274,0.0005,253
04/30/2020,SPXW200430C03130000,0,0,1.25,1.7,0,0.3018,0.0176,0.0002,208,3130.000,SPXW200430P03130000,0,0,475.5,485.3,0,0.4266,-0.9281,0.0005,238
04/30/2020,SPXW200430C03135000,1.15,0.55,1.2,1.7,27,0.3034,0.0172,0.0002,73,3135.000,SPXW200430P03135000,0,0,480.3,490,0,0.4302,-0.9283,0.0005,43
04/30/2020,SPXW200430C03140000,0,0,1.15,1.65,0,0.3041,0.0166,0.0002,174,3140.000,SPXW200430P03140000,0,0,485,494.9,0,0.4349,-0.9279,0.0005,440
04/30/2020,SPXW200430C03145000,0,0,1.1,1.6,0,0.3047,0.0159,0.0002,439,3145.000,SPXW200430P03145000,0,0,490.2,500,0,0.4348,-0.9299,0.0005,22
04/30/2020,SPXW200430C03150000,1.08,0.505,1.15,1.55,9,0.3062,0.0156,0.0002,1487,3150.000,SPXW200430P03150000,544.8,-140.45,495.2,504.8,1,0.44,-0.9292,0.0005,654
04/30/2020,SPXW200430C03155000,0,0,1.1,1.5,0,0.3066,0.0149,0.0002,90,3155.000,SPXW200430P03155000,0,0,500.1,509.8,0,0.4431,-0.9296,0.0004,31
04/30/2020,SPXW200430C03160000,0,0,1.05,1.45,0,0.308,0.0146,0.0002,5891,3160.000,SPXW200430P03160000,554.55,-140.5,505.1,514.8,1,0.4456,-0.9303,0.0004,473
04/30/2020,SPXW200430C03165000,0,0,1,1.45,0,0.3083,0.0139,0.0002,1331,3165.000,SPXW200430P03165000,0,0,510.1,519.7,0,0.4465,-0.9317,0.0004,75
04/30/2020,SPXW200430C03170000,0,0,0.95,1.4,0,0.3096,0.0136,0.0002,117,3170.000,SPXW200430P03170000,566.83,-138.02,514.9,524.7,2,0.4512,-0.9313,0.0004,304
04/30/2020,SPXW200430C03175000,0,0,0.85,1.35,0,0.3109,0.0132,0.0002,764,3175.000,SPXW200430P03175000,0,0,519.9,529.6,0,0.4508,-0.9333,0.0004,417
04/30/2020,SPXW200430C03180000,0,0,0.9,1.35,0,0.3121,0.0128,0.0002,447,3180.000,SPXW200430P03180000,0,0,524.8,534.7,0,0.4538,-0.9336,0.0004,181
04/30/2020,SPXW200430C03185000,0,0,0.85,1.3,0,0.3121,0.0122,0.0001,204,3185.000,SPXW200430P03185000,0,0,529.8,539.6,0,0.4591,-0.9329,0.0004,20
04/30/2020,SPXW200430C03190000,0,0,0.8,1.25,0,0.3133,0.0119,0.0001,373,3190.000,SPXW200430P03190000,0,0,533.9,544.6,0,0.4621,-0.9333,0.0004,286
04/30/2020,SPXW200430C03195000,0,0,0.7,1.2,0,0.3144,0.0115,0.0001,137,3195.000,SPXW200430P03195000,0,0,539.4,549.6,0,0.4645,-0.9339,0.0004,303
04/30/2020,SPXW200430C03200000,0.74,0.29,0.75,1.2,18,0.3154,0.0112,0.0001,3005,3200.000,SPXW200430P03200000,615.52,-119.33,544.8,554.5,5,0.4646,-0.9355,0.0004,2602
04/30/2020,SPXW200430C03205000,0,0,0.7,1.15,0,0.3163,0.0108,0.0001,618,3205.000,SPXW200430P03205000,0,0,549.3,559.5,0,0.4699,-0.9348,0.0004,371
04/30/2020,SPXW200430C03210000,0,0,0.65,1.1,0,0.3173,0.0105,0.0001,497,3210.000,SPXW200430P03210000,625.52,-119.33,554.6,564.5,5,0.4711,-0.9359,0.0004,244
04/30/2020,SPXW200430C03215000,0,0,0.65,1.1,0,0.3181,0.0101,0.0001,405,3215.000,SPXW200430P03215000,0,0,559.4,569.4,0,0.4752,-0.9357,0.0004,316
04/30/2020,SPXW200430C03220000,0,0,0.6,1.05,0,0.319,0.0098,0.0001,194,3220.000,SPXW200430P03220000,0,0,564.2,574.4,0,0.4776,-0.9363,0.0004,100
04/30/2020,SPXW200430C03225000,0,0,0.6,1.05,0,0.3197,0.0095,0.0001,2365,3225.000,SPXW200430P03225000,0,0,569.4,579.4,0,0.4805,-0.9366,0.0004,899
04/30/2020,SPXW200430C03230000,0,0,0.55,1,0,0.3205,0.0091,0.0001,1279,3230.000,SPXW200430P03230000,0,0,574.3,584.3,0,0.4805,-0.9382,0.0004,372
04/30/2020,SPXW200430C03235000,0,0,0.5,0.95,0,0.3226,0.0091,0.0001,30,3235.000,SPXW200430P03235000,0,0,579.1,589.3,0,0.4864,-0.9372,0.0004,193
04/30/2020,SPXW200430C03240000,0,0,0.5,0.95,0,0.3233,0.0087,0.0001,290,3240.000,SPXW200430P03240000,0,0,584.2,594.3,0,0.4887,-0.9378,0.0004,306
04/30/2020,SPXW200430C03245000,0,0,0.45,0.9,0,0.3238,0.0084,0.0001,111,3245.000,SPXW200430P03245000,0,0,589.2,599.3,0,0.491,-0.9383,0.0004,156
04/30/2020,SPXW200430C03250000,0.63,0.255,0.45,0.9,39,0.3244,0.0081,0.0001,2354,3250.000,SPXW200430P03250000,645.66,-137.84,594.1,604.3,1,0.492,-0.9394,0.0004,822
04/30/2020,SPXW200430C03255000,0,0,0.4,0.85,0,0.3248,0.0077,0.0001,56,3255.000,SPXW200430P03255000,657.17,-132.58,599.1,609.2,1,0.4937,-0.9402,0.0004,92
04/30/2020,SPXW200430C03260000,0,0,0.4,0.85,0,0.3269,0.0077,0.0001,102,3260.000,SPXW200430P03260000,662.24,-132.51,604.4,614,2,0.4996,-0.9392,0.0004,648
04/30/2020,SPXW200430C03265000,0,0,0.4,0.8,0,0.3273,0.0074,0.0001,169,3265.000,SPXW200430P03265000,0,0,609.1,619.2,0,0.5018,-0.9397,0.0003,224
04/30/2020,SPXW200430C03270000,0,0,0.35,0.8,0,0.3293,0.0073,0.0001,1554,3270.000,SPXW200430P03270000,0,0,614.2,624.2,0,0.5016,-0.9412,0.0003,312
04/30/2020,SPXW200430C03275000,0.49,0.165,0.35,0.8,15,0.3296,0.007,0.0001,504,3275.000,SPXW200430P03275000,0,0,619.2,629.2,0,0.5069,-0.9405,0.0003,276
04/30/2020,SPXW200430C03280000,0,0,0.3,0.75,0,0.3297,0.0067,0.0001,78,3280.000,SPXW200430P03280000,0,0,624.2,634.2,0,0.5097,-0.9408,0.0003,277
04/30/2020,SPXW200430C03285000,0,0,0.3,0.75,0,0.3317,0.0066,0.0001,152,3285.000,SPXW200430P03285000,0,0,629.3,638.9,0,0.5094,-0.9423,0.0003,98
04/30/2020,SPXW200430C03290000,0,0,0.25,0.7,0,0.3318,0.0063,0.0001,106,3290.000,SPXW200430P03290000,0,0,634.3,643.9,0,0.5154,-0.9413,0.0003,100
04/30/2020,SPXW200430C03295000,0,0,0.25,0.7,0,0.3338,0.0063,0.0001,46,3295.000,SPXW200430P03295000,0,0,638.5,650.2,0,0.5182,-0.9416,0.0003,47
04/30/2020,SPXW200430C03300000,0.41,0.11,0.4,0.7,10,0.3337,0.006,0.0001,4880,3300.000,SPXW200430P03300000,673.78,-160.87,643.5,655.2,2,0.5203,-0.9421,0.0003,407
04/30/2020,SPXW200430C03305000,0,0,0.2,0.65,0,0.3333,0.0056,0.0001,45,3305.000,SPXW200430P03305000,0,0,649.1,659.1,0,0.5225,-0.9426,0.0003,71
04/30/2020,SPXW200430C03310000,0,0,0.2,0.65,0,0.3353,0.0056,0.0001,1629,3310.000,SPXW200430P03310000,0,0,654.2,663.8,0,0.5233,-0.9435,0.0003,686
04/30/2020,SPXW200430C03315000,0,0,0.2,0.6,0,0.3377,0.0056,0.0001,126,3315.000,SPXW200430P03315000,0,0,659.2,669,0,0.5261,-0.9438,0.0003,149
04/30/2020,SPXW200430C03320000,0,0,0.15,0.6,0,0.3374,0.0053,0.0001,320,3320.000,SPXW200430P03320000,0,0,664,674,0,0.5276,-0.9445,0.0003,56
04/30/2020,SPXW200430C03325000,0,0,0.15,0.6,0,0.3394,0.0053,0.0001,1193,3325.000,SPXW200430P03325000,0,0,669.2,678.8,0,0.5303,-0.9447,0.0003,1171
04/30/2020,SPXW200430C03330000,0,0,0.15,0.55,0,0.3388,0.005,0.0001,119,3330.000,SPXW200430P03330000,0,0,673.9,684,0,0.5363,-0.9438,0.0003,202
04/30/2020,SPXW200430C03335000,0,0,0.1,0.55,0,0.3408,0.0049,0.0001,70,3335.000,SPXW200430P03335000,0,0,679,689,0,0.5391,-0.944,0.0003,145
04/30/2020,SPXW200430C03340000,0,0,0.1,0.55,0,0.3428,0.0049,0.0001,139,3340.000,SPXW200430P03340000,0,0,684,693.9,0,0.5378,-0.9457,0.0003,144
04/30/2020,SPXW200430C03345000,0,0,0.1,0.5,0,0.342,0.0046,0.0001,231,3345.000,SPXW200430P03345000,0,0,689,699,0,0.5439,-0.9447,0.0003,18
04/30/2020,SPXW200430C03350000,0,0,0.1,0.5,0,0.344,0.0046,0.0001,3550,3350.000,SPXW200430P03350000,0,0,693.8,704,0,0.5459,-0.9452,0.0003,640
04/30/2020,SPXW200430C03355000,0,0,0.1,0.5,0,0.3459,0.0045,0.0001,128,3355.000,SPXW200430P03355000,0,0,698.8,708.9,0,0.5466,-0.9461,0.0003,73
04/30/2020,SPXW200430C03360000,0,0,0.05,0.45,0,0.3448,0.0042,0.0001,5827,3360.000,SPXW200430P03360000,0,0,704.1,714.2,0,0.548,-0.9468,0.0003,166
04/30/2020,SPXW200430C03365000,0,0,0.05,0.45,0,0.3467,0.0042,0.0001,88,3365.000,SPXW200430P03365000,0,0,708.9,718.9,0,0.5541,-0.9458,0.0003,215
04/30/2020,SPXW200430C03370000,0,0,0.05,0.45,0,0.3456,0.0039,0,306,3370.000,SPXW200430P03370000,0,0,713.3,725,0,0.5567,-0.946,0.0003,121
04/30/2020,SPXW200430C03375000,0.25,0.025,0.05,0.4,3,0.3474,0.0039,0,1945,3375.000,SPXW200430P03375000,0,0,717.8,728.9,0,0.5594,-0.9462,0.0003,663
04/30/2020,SPXW200430C03380000,0.23,0.005,0.05,0.4,1,0.3493,0.0038,0,93,3380.000,SPXW200430P03380000,0,0,724,733.9,0,0.5614,-0.9467,0.0003,29
04/30/2020,SPXW200430C03385000,0,0,0.05,0.4,0,0.3512,0.0038,0,123,3385.000,SPXW200430P03385000,0,0,728.7,738.6,0,0.5607,-0.948,0.0003,43
04/30/2020,SPXW200430C03390000,0,0,0.05,0.35,0,0.3528,0.0038,0,244,3390.000,SPXW200430P03390000,0,0,733.7,743.8,0,0.564,-0.948,0.0003,10
04/30/2020,SPXW200430C03395000,0,0,0.05,0.35,0,0.348,0.0032,0,228,3395.000,SPXW200430P03395000,0,0,739.1,748.8,0,0.5667,-0.9482,0.0003,4
04/30/2020,SPXW200430C03400000,0,0,0.05,0.35,0,0.3498,0.0032,0,3828,3400.000,SPXW200430P03400000,0,0,744,753.8,0,0.5714,-0.9477,0.0003,900
04/30/2020,SPXW200430C03405000,0,0,0,0.35,0,0.3512,0.0032,0,122,3405.000,SPXW200430P03405000,0,0,749.1,758.6,0,0.574,-0.9479,0.0003,9
04/30/2020,SPXW200430C03410000,0,0,0,0.35,0,0.3531,0.0031,0,360,3410.000,SPXW200430P03410000,0,0,753.7,763.8,0,0.5767,-0.9481,0.0003,14
04/30/2020,SPXW200430C03415000,0,0,0,0.3,0,0.355,0.0031,0,85,3415.000,SPXW200430P03415000,0,0,758.7,768.8,0,0.5793,-0.9483,0.0003,2
04/30/2020,SPXW200430C03420000,0,0,0,0.3,0,0.3569,0.0031,0,243,3420.000,SPXW200430P03420000,0,0,763.9,773.8,0,0.5798,-0.9492,0.0003,13
04/30/2020,SPXW200430C03425000,0,0,0,0.3,0,0.3593,0.0031,0,990,3425.000,SPXW200430P03425000,0,0,768.7,778.8,0,0.5845,-0.9487,0.0003,26
04/30/2020,SPXW200430C03430000,0,0,0,0.3,0,0.3611,0.0031,0,558,3430.000,SPXW200430P03430000,0,0,773.7,783.8,0,0.5829,-0.9502,0.0003,21
04/30/2020,SPXW200430C03435000,0,0,0,0.3,0,0.3585,0.0028,0,34,3435.000,SPXW200430P03435000,0,0,779,788.5,0,0.5855,-0.9504,0.0003,2
04/30/2020,SPXW200430C03440000,0.2,0.025,0,0.3,4,0.3555,0.0025,0,257,3440.000,SPXW200430P03440000,0,0,783.8,793.8,0,0.5916,-0.9494,0.0003,9
04/30/2020,SPXW200430C03445000,0,0,0,0.3,0,0.3572,0.0025,0,160,3445.000,SPXW200430P03445000,0,0,788.5,799.9,0,0.5942,-0.9496,0.0003,25
04/30/2020,SPXW200430C03450000,0,0,0,0.3,0,0.3593,0.0025,0,2010,3450.000,SPXW200430P03450000,0,0,793.7,803.5,0,0.5961,-0.95,0.0003,9
04/30/2020,SPXW200430C03455000,0,0,0,0.3,0,0.3611,0.0025,0,42,3455.000,SPXW200430P03455000,0,0,798,809.9,0,0.5986,-0.9502,0.0003,3
04/30/2020,SPXW200430C03460000,0,0,0,0.3,0,0.3628,0.0025,0,82,3460.000,SPXW200430P03460000,0,0,803,813.7,0,0.6012,-0.9504,0.0003,44
04/30/2020,SPXW200430C03465000,0,0,0,0.3,0,0.3646,0.0024,0,34,3465.000,SPXW200430P03465000,0,0,808,819.8,0,0.6016,-0.9512,0.0002,5
04/30/2020,SPXW200430C03470000,0,0,0,0.3,0,0.3664,0.0024,0,277,3470.000,SPXW200430P03470000,0,0,813.7,823.5,0,0.6042,-0.9514,0.0002,30
04/30/2020,SPXW200430C03475000,0.17,-0.005,0,0.25,20,0.3678,0.0024,0,1202,3475.000,SPXW200430P03475000,0,0,818,829.8,0,0.6067,-0.9515,0.0002,1
04/30/2020,SPXW200430C03480000,0,0,0,0.25,0,0.3695,0.0024,0,1184,3480.000,SPXW200430P03480000,0,0,823,834.8,0,0.6114,-0.951,0.0002,44
04/30/2020,SPXW200430C03485000,0,0,0,0.25,0,0.3713,0.0024,0,104,3485.000,SPXW200430P03485000,0,0,828,839.8,0,0.614,-0.9512,0.0002,15
04/30/2020,SPXW200430C03490000,0.15,0,0,0.25,2,0.373,0.0024,0,193,3490.000,SPXW200430P03490000,0,0,833.7,843.7,0,0.6165,-0.9514,0.0002,0
04/30/2020,SPXW200430C03495000,0,0,0,0.25,0,0.3747,0.0024,0,214,3495.000,SPXW200430P03495000,0,0,838,849.8,0,0.619,-0.9515,0.0002,0
04/30/2020,SPXW200430C03500000,0,0,0,0.25,0,0.3765,0.0023,0,3677,3500.000,SPXW200430P03500000,0,0,843,854.8,0,0.6215,-0.9517,0.0002,5
04/30/2020,SPXW200430C03505000,0,0,0,0.25,0,0.3782,0.0023,0,420,3505.000,SPXW200430P03505000,0,0,848,859.8,0,0.6203,-0.9529,0.0002,0
04/30/2020,SPXW200430C03510000,0.15,0.025,0,0.25,4,0.375,0.0021,0,208,3510.000,SPXW200430P03510000,0,0,853.7,863.7,0,0.6266,-0.952,0.0002,0
04/30/2020,SPXW200430C03515000,0,0,0,0.25,0,0.3767,0.0021,0,515,3515.000,SPXW200430P03515000,0,0,858,869.8,0,0.6268,-0.9528,0.0002,0
04/30/2020,SPXW200430C03520000,0,0,0,0.25,0,0.3784,0.002,0,140,3520.000,SPXW200430P03520000,0,0,863,873.8,0,0.6278,-0.9534,0.0002,0
04/30/2020,SPXW200430C03525000,0,0,0,0.25,0,0.3801,0.002,0,1059,3525.000,SPXW200430P03525000,0,0,868,879.8,0,0.6303,-0.9535,0.0002,0
04/30/2020,SPXW200430C03530000,0,0,0,0.25,0,0.3818,0.002,0,81,3530.000,SPXW200430P03530000,0,0,873,884.8,0,0.6365,-0.9526,0.0002,0
04/30/2020,SPXW200430C03535000,0,0,0,0.25,0,0.3835,0.002,0,187,3535.000,SPXW200430P03535000,0,0,877.9,889.8,0,0.639,-0.9527,0.0002,0
04/30/2020,SPXW200430C03540000,0,0,0,0.25,0,0.3852,0.002,0,155,3540.000,SPXW200430P03540000,0,0,883,894.8,0,0.6392,-0.9535,0.0002,0
04/30/2020,SPXW200430C03545000,0,0,0,0.25,0,0.3869,0.002,0,130,3545.000,SPXW200430P03545000,0,0,888,899.6,0,0.644,-0.9531,0.0002,0
04/30/2020,SPXW200430C03550000,0,0,0,0.25,0,0.3885,0.002,0,1023,3550.000,SPXW200430P03550000,0,0,892.9,904.6,0,0.6464,-0.9532,0.0002,1
04/30/2020,SPXW200430C03555000,0,0,0,0.25,0,0.3902,0.002,0,104,3555.000,SPXW200430P03555000,0,0,897.9,909.6,0,0.6466,-0.954,0.0002,0
04/30/2020,SPXW200430C03560000,0,0,0,0.25,0,0.3919,0.002,0,106,3560.000,SPXW200430P03560000,0,0,903.1,914.5,0,0.6467,-0.9547,0.0002,0
04/30/2020,SPXW200430C03565000,0,0,0,0.25,0,0.3936,0.002,0,151,3565.000,SPXW200430P03565000,0,0,908.3,918.1,0,0.6538,-0.9536,0.0002,0
04/30/2020,SPXW200430C03570000,0,0,0,0.25,0,0.3952,0.002,0,1174,3570.000,SPXW200430P03570000,0,0,912.9,924.6,0,0.6516,-0.955,0.0002,1
04/30/2020,SPXW200430C03575000,0,0,0,0.25,0,0.3969,0.002,0,202,3575.000,SPXW200430P03575000,0,0,918.4,929.7,0,0.6587,-0.9539,0.0002,0
04/30/2020,SPXW200430C03580000,0,0,0,0.25,0,0.3927,0.0017,0,107,3580.000,SPXW200430P03580000,0,0,922.9,934.8,0,0.6603,-0.9543,0.0002,0
04/30/2020,SPXW200430C03585000,0,0,0,0.25,0,0.3944,0.0017,0,36,3585.000,SPXW200430P03585000,0,0,927.9,939.8,0,0.6589,-0.9554,0.0002,0
04/30/2020,SPXW200430C03590000,0,0,0,0.25,0,0.396,0.0017,0,5,3590.000,SPXW200430P03590000,0,0,932.9,944.8,0,0.6613,-0.9556,0.0002,0
04/30/2020,SPXW200430C03600000,0,0,0,0.1,0,0.382,0.0011,0,1184,3600.000,SPXW200430P03600000,0,0,942.9,954.8,0,0.67,-0.9548,0.0002,0
04/30/2020,SPXW200430C03610000,0,0,0,0.25,0,0.3946,0.0014,0,54,3610.000,SPXW200430P03610000,0,0,952.9,964.8,0,0.6709,-0.9561,0.0002,0
04/30/2020,SPXW200430C03620000,0,0,0,0.25,0,0.3978,0.0013,0,11,3620.000,SPXW200430P03620000,0,0,963.1,974.7,0,0.6796,-0.9553,0.0002,0
04/30/2020,SPXW200430C03625000,0,0,0,0.25,0,0.3994,0.0013,0,460,3625.000,SPXW200430P03625000,0,0,967.9,979.7,0,0.678,-0.9564,0.0002,0
04/30/2020,SPXW200430C03630000,0,0,0,0.25,0,0.401,0.0013,0,27,3630.000,SPXW200430P03630000,0,0,973.1,984.7,0,0.6836,-0.9557,0.0002,0
04/30/2020,SPXW200430C03640000,0,0,0,0.25,0,0.4042,0.0013,0,26,3640.000,SPXW200430P03640000,0,0,983.6,993.4,0,0.6859,-0.9566,0.0002,0
04/30/2020,SPXW200430C03650000,0,0,0,0.25,0,0.4073,0.0013,0,116,3650.000,SPXW200430P03650000,0,0,992.9,1004.7,0,0.693,-0.9562,0.0002,0
04/30/2020,SPXW200430C03675000,0,0,0,0.25,0,0.4152,0.0013,0,146,3675.000,SPXW200430P03675000,0,0,1018.6,1028.6,0,0.7047,-0.9568,0.0002,0
04/30/2020,SPXW200430C03700000,0,0,0,0.05,0,0.3796,0.0004,0,168,3700.000,SPXW200430P03700000,0,0,1042.8,1054.7,0,0.7163,-0.9574,0.0002,1
04/30/2020,SPXW200430C03750000,0,0,0,0.25,0,0.4285,0.001,0,38,3750.000,SPXW200430P03750000,0,0,1093.3,1104.6,0,0.7391,-0.9585,0.0002,0
04/30/2020,SPXW200430C03800000,0,0,0,0.25,0,0.4433,0.0009,0,202,3800.000,SPXW200430P03800000,0,0,1142.8,1153.5,0,0.7598,-0.9598,0.0002,0
04/30/2020,SPXW200430C03850000,0,0,0,0.25,0,0.4579,0.0009,0,329,3850.000,SPXW200430P03850000,0,0,1192.8,1204.6,0,0.7817,-0.9607,0.0002,0
04/30/2020,SPXW200430C03900000,0,0,0,0.25,0,0.4581,0.0006,0,31,3900.000,SPXW200430P03900000,0,0,1242.7,1253.4,0,0.7987,-0.9625,0.0002,0
04/30/2020,SPXW200430C04000000,0,0,0,0.25,0,0.4856,0.0006,0,10,4000.000,SPXW200430P04000000,0,0,1343.4,1353.2,0,0.845,-0.9631,0.0001,0
04/30/2020,SPXW200430C04100000,0,0,0,0.25,0,0.5122,0.0006,0,2,4100.000,SPXW200430P04100000,0,0,1442.7,1454.5,0,0.8835,-0.9648,0.0001,0
05/01/2020,SPXW200501C00400000,0,0,2243.6,2255.8,0,0.02,0.9996,0,0,400.000,SPXW200501P00400000,0,0,0,0.05,0,2.0323,-0.0001,0,0
05/01/2020,SPXW200501C00500000,0,0,2143.8,2156.1,0,0.02,0.9962,0,0,500.000,SPXW200501P00500000,0,0,0,0.05,0,1.793,-0.0001,0,0
05/01/2020,SPXW200501C00600000,0,0,2043.7,2055.9,0,0.02,0.9996,0,0,600.000,SPXW200501P00600000,0,0,0,0.05,0,1.5887,-0.0001,0,0
05/01/2020,SPXW200501C00700000,0,0,1943.7,1955.9,0,0.02,0.9981,0,0,700.000,SPXW200501P00700000,0,0,0,0.05,0,1.4385,-0.0001,0,1407
05/01/2020,SPXW200501C00800000,0,0,1843.8,1856,0,0.02,0.9993,0,0,800.000,SPXW200501P00800000,0,0,0,0.1,0,1.3585,-0.0002,0,2194
05/01/2020,SPXW200501C00900000,0,0,1743.8,1756,0,0.02,0.9937,0,24,900.000,SPXW200501P00900000,0,0,0,0.15,0,1.2287,-0.0002,0,1127
05/01/2020,SPXW200501C01000000,0,0,1644.1,1656.4,0,0.02,0.9995,0,24,1000.000,SPXW200501P01000000,0.1,-0.075,0,0.2,12,1.1452,-0.0003,0,648
05/01/2020,SPXW200501C01100000,0,0,1545.4,1556.2,0,0.02,0.9989,0,0,1100.000,SPXW200501P01100000,0,0,0.05,0.25,0,1.0977,-0.0007,0,413
05/01/2020,SPXW200501C01200000,0,0,1445.5,1456.5,0,0.02,0.9981,0,0,1200.000,SPXW200501P01200000,0.3,-0.075,0.1,0.3,1,1.0189,-0.001,0,298
05/01/2020,SPXW200501C01300000,0,0,1344.3,1356,0,0.02,0.997,0,1,1300.000,SPXW200501P01300000,0.35,-0.25,0.25,0.45,6,0.9628,-0.0016,0,205
05/01/2020,SPXW200501C01400000,0,0,1245.7,1255.7,0,0.02,0.9992,0,0,1400.000,SPXW200501P01400000,0.7,-0.3,0.4,0.65,202,0.9068,-0.0025,0,281
05/01/2020,SPXW200501C01450000,0,0,1195.9,1206.9,0,0.02,0.9981,0,0,1450.000,SPXW200501P01450000,0,0,0.55,0.8,0,0.8769,-0.003,0,65
05/01/2020,SPXW200501C01500000,0,0,1146,1156.6,0,0.02,0.9985,0,0,1500.000,SPXW200501P01500000,0.9,-0.725,0.7,1,6,0.8517,-0.0038,0,130
05/01/2020,SPXW200501C01550000,0,0,1096.6,1107.5,0,0.02,0.995,0,0,1550.000,SPXW200501P01550000,0,0,0.95,1.25,0,0.8309,-0.005,0,180
05/01/2020,SPXW200501C01600000,0,0,1045.7,1057.4,0,0.02,0.997,0,0,1600.000,SPXW200501P01600000,1.25,-1.375,1.2,1.55,40,0.8097,-0.0064,0,394
05/01/2020,SPXW200501C01650000,0,0,997,1007.8,0,0.02,0.9929,0,0,1650.000,SPXW200501P01650000,0,0,1.6,1.95,0,0.7876,-0.0081,0,146
05/01/2020,SPXW200501C01700000,0,0,947.5,958.3,0,0.02,0.9904,0,5,1700.000,SPXW200501P01700000,2,-2.35,2.05,2.4,3,0.7668,-0.0104,0.0001,184
05/01/2020,SPXW200501C01725000,0,0,922.9,934.3,0,0.02,0.9873,0.0001,0,1725.000,SPXW200501P01725000,0,0,2.3,2.7,0,0.7565,-0.0117,0.0001,118
05/01/2020,SPXW200501C01750000,0,0,898.2,909,0,0,0.9869,0.0001,5,1750.000,SPXW200501P01750000,2.25,-3.4,2.6,3.1,14,0.7452,-0.013,0.0001,544
05/01/2020,SPXW200501C01775000,0,0,873.6,884.8,0,0.02,0.9842,0.0001,0,1775.000,SPXW200501P01775000,0,0,2.95,3.4,0,0.7357,-0.0147,0.0001,61
05/01/2020,SPXW200501C01800000,0,0,848,859.8,0,0,0.9849,0.0001,13,1800.000,SPXW200501P01800000,4.71,-2.59,3.3,3.8,19,0.7249,-0.0164,0.0001,796
05/01/2020,SPXW200501C01825000,0,0,824.5,835.8,0,0,0.9796,0.0001,0,1825.000,SPXW200501P01825000,5.11,-3.19,3.7,4.3,4,0.7154,-0.0185,0.0001,58
05/01/2020,SPXW200501C01830000,0,0,819.6,830.9,0,0,0.9791,0.0001,0,1830.000,SPXW200501P01830000,0,0,3.8,4.4,0,0.714,-0.0189,0.0001,116
05/01/2020,SPXW200501C01840000,0,0,809.7,820.9,0,0,0.9787,0.0001,0,1840.000,SPXW200501P01840000,0,0,4,4.5,0,0.7109,-0.0199,0.0001,61
05/01/2020,SPXW200501C01850000,0,0,799,810.7,0,0,0.9801,0.0001,0,1850.000,SPXW200501P01850000,4.4,-5,4.2,4.8,17,0.7061,-0.0208,0.0001,229
05/01/2020,SPXW200501C01860000,0,0,790.2,801.1,0,0,0.9769,0.0001,0,1860.000,SPXW200501P01860000,0,0,4.4,5,0,0.7026,-0.0218,0.0001,7
05/01/2020,SPXW200501C01870000,0,0,780.3,791.1,0,0,0.9764,0.0001,0,1870.000,SPXW200501P01870000,4.4,-6.05,4.6,5.2,1,0.6988,-0.0228,0.0001,17
05/01/2020,SPXW200501C01875000,0,0,775.9,786.6,0,0,0.9743,0.0001,0,1875.000,SPXW200501P01875000,4.9,-5.8,4.7,5.3,77,0.6968,-0.0233,0.0001,42
05/01/2020,SPXW200501C01880000,0,0,770.5,781.3,0,0,0.9754,0.0001,0,1880.000,SPXW200501P01880000,5.2,-5.8,4.8,5.4,36,0.6947,-0.0238,0.0001,29
05/01/2020,SPXW200501C01890000,0,0,760.8,771.5,0,0,0.9741,0.0001,0,1890.000,SPXW200501P01890000,5.48,-6.07,5.1,5.7,1,0.6918,-0.0251,0.0001,46
05/01/2020,SPXW200501C01900000,0,0,751.1,760.8,0,0,0.9746,0.0001,13,1900.000,SPXW200501P01900000,5,-7.15,5.3,5.9,88,0.6885,-0.0263,0.0001,7654
05/01/2020,SPXW200501C01910000,0,0,741.6,752.6,0,0,0.9701,0.0001,0,1910.000,SPXW200501P01910000,0,0,5.6,6.2,0,0.6838,-0.0274,0.0001,12
05/01/2020,SPXW200501C01920000,0,0,731.6,742.3,0,0,0.9702,0.0001,0,1920.000,SPXW200501P01920000,6,-7.45,5.8,6.5,44,0.6812,-0.0288,0.0001,29
05/01/2020,SPXW200501C01925000,0,0,726.8,737.5,0,0,0.9693,0.0001,0,1925.000,SPXW200501P01925000,5.8,-7.95,6,6.6,93,0.6787,-0.0294,0.0001,18
05/01/2020,SPXW200501C01930000,0,0,721.9,733,0,0,0.9681,0.0001,0,1930.000,SPXW200501P01930000,0,0,6.1,6.8,0,0.6761,-0.0299,0.0001,18
